CustomerName,ProductId,CustomerProductCode,ProductName,ProductNumber,APSCode,CustomerCode,LMSCustomerName,LMSCustomerId,ProductType,ProductStatus,ClientDepartment,Analysisfield1,Analysisfield2,OMProductId,SellingUOM,CustomerId,ProductOwner,ProductManager,VatRate,ChargingCategory
Moon and Stars,1401,SAMPLE_1401,Sample Product 1401,PX0001401,PX0001401,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,1401,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1402,SAMPLE_1402,Sample Product 1402,PX0001402,PX0001402,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,1402,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1403,SAMPLE_1403,Sample Product 1403,PX0001403,PX0001403,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0003,NULL,1403,SINGLE,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1404,SAMPLE_1404,Sample Product 1404,PX0001404,PX0001404,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0001,NULL,1404,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1405,SAMPLE_1405,Sample Product 1405,PX0001405,PX0001405,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,1405,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1406,SAMPLE_1406,Sample Product 1406,PX0001406,PX0001406,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0002,NULL,1406,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1407,SAMPLE_1407,Sample Product 1407,PX0001407,PX0001407,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0001,NULL,1407,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1408,SAMPLE_1408,Sample Product 1408,PX0001408,PX0001408,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,1408,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1409,SAMPLE_1409,Sample Product 1409,PX0001409,PX0001409,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,1409,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1410,SAMPLE_1410,Sample Product 1410,PX0001410,PX0001410,999,Moon Stars LMS Account,999,LFLT,DRAFT,Moon,M0001,NULL,1410,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1411,SAMPLE_1411,Sample Product 1411,PX0001411,PX0001411,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,1411,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1412,SAMPLE_1412,Sample Product 1412,PX0001412,PX0001412,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0002,NULL,1412,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1413,SAMPLE_1413,Sample Product 1413,PX0001413,PX0001413,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,1413,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1414,SAMPLE_1414,Sample Product 1414,PX0001414,PX0001414,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,1414,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1415,SAMPLE_1415,Sample Product 1415,PX0001415,PX0001415,999,Moon Stars LMS Account,999,LFLT,DRAFT,Sun,M0001,NULL,1415,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1416,SAMPLE_1416,Sample Product 1416,PX0001416,PX0001416,999,Moon Stars LMS Account,999,LFLT,DRAFT,Stars,M0002,NULL,1416,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1417,SAMPLE_1417,Sample Product 1417,PX0001417,PX0001417,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1417,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1418,SAMPLE_1418,Sample Product 1418,PX0001418,PX0001418,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0002,NULL,1418,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1419,SAMPLE_1419,Sample Product 1419,PX0001419,PX0001419,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1419,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1420,SAMPLE_1420,Sample Product 1420,PX0001420,PX0001420,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1420,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1421,SAMPLE_1421,Sample Product 1421,PX0001421,PX0001421,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1421,PACK 15,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1422,SAMPLE_1422,Sample Product 1422,PX0001422,PX0001422,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1422,PACK 16,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1423,SAMPLE_1423,Sample Product 1423,PX0001423,PX0001423,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0003,NULL,1423,SINGLE,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1424,SAMPLE_1424,Sample Product 1424,PX0001424,PX0001424,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1424,PACK 20,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1425,SAMPLE_1425,Sample Product 1425,PX0001425,PX0001425,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1425,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1426,SAMPLE_1426,Sample Product 1426,PX0001426,PX0001426,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0002,NULL,1426,PACK 20,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1427,SAMPLE_1427,Sample Product 1427,PX0001427,PX0001427,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1427,PACK 60,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1428,SAMPLE_1428,Sample Product 1428,PX0001428,PX0001428,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1428,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1429,SAMPLE_1429,Sample Product 1429,PX0001429,PX0001429,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1429,PACK 20,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1430,SAMPLE_1430,Sample Product 1430,PX0001430,PX0001430,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1430,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1431,SAMPLE_1431,Sample Product 1431,PX0001431,PX0001431,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1431,PACK 20,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1432,SAMPLE_1432,Sample Product 1432,PX0001432,PX0001432,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0002,NULL,1432,PACK 20,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1433,SAMPLE_1433,Sample Product 1433,PX0001433,PX0001433,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1433,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1434,SAMPLE_1434,Sample Product 1434,PX0001434,PX0001434,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1434,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1435,SAMPLE_1435,Sample Product 1435,PX0001435,PX0001435,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1435,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1436,SAMPLE_1436,Sample Product 1436,PX0001436,PX0001436,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0002,NULL,1436,PACK 20,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1437,SAMPLE_1437,Sample Product 1437,PX0001437,PX0001437,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1437,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1438,SAMPLE_1438,Sample Product 1438,PX0001438,PX0001438,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0002,NULL,1438,PACK 20,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1439,SAMPLE_1439,Sample Product 1439,PX0001439,PX0001439,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1439,PACK 20,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1440,SAMPLE_1440,Sample Product 1440,PX0001440,PX0001440,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1440,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1441,SAMPLE_1441,Sample Product 1441,PX0001441,PX0001441,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1441,PACK 20,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1442,SAMPLE_1442,Sample Product 1442,PX0001442,PX0001442,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1442,PACK 20,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1443,SAMPLE_1443,Sample Product 1443,PX0001443,PX0001443,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0003,NULL,1443,PACK 20,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1444,SAMPLE_1444,Sample Product 1444,PX0001444,PX0001444,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1444,PACK 20,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1445,SAMPLE_1445,Sample Product 1445,PX0001445,PX0001445,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1445,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1446,SAMPLE_1446,Sample Product 1446,PX0001446,PX0001446,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0002,NULL,1446,PACK 20,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1447,SAMPLE_1447,Sample Product 1447,PX0001447,PX0001447,999,Moon Stars LMS Account,999,BROC,DRAFT,Sun,M0001,NULL,1447,PACK 25,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1448,SAMPLE_1448,Sample Product 1448,PX0001448,PX0001448,999,Moon Stars LMS Account,999,BROC,DRAFT,Stars,M0001,NULL,1448,PACK 25,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1449,SAMPLE_1449,Sample Product 1449,PX0001449,PX0001449,999,Moon Stars LMS Account,999,BROC,DRAFT,Sun,M0001,NULL,1449,PACK 25,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1450,SAMPLE_1450,Sample Product 1450,PX0001450,PX0001450,999,Moon Stars LMS Account,999,BROC,DRAFT,Moon,M0001,NULL,1450,PACK 25,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1451,SAMPLE_1451,Sample Product 1451,PX0001451,PX0001451,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1451,PACK 25,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1452,SAMPLE_1452,Sample Product 1452,PX0001452,PX0001452,999,Moon Stars LMS Account,999,BROC,DRAFT,Stars,M0002,NULL,1452,PACK 25,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1453,SAMPLE_1453,Sample Product 1453,PX0001453,PX0001453,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1453,PACK 25,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1454,SAMPLE_1454,Sample Product 1454,PX0001454,PX0001454,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1454,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1455,SAMPLE_1455,Sample Product 1455,PX0001455,PX0001455,999,Moon Stars LMS Account,999,MISC,DRAFT,Sun,M0001,NULL,1455,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1456,SAMPLE_1456,Sample Product 1456,PX0001456,PX0001456,999,Moon Stars LMS Account,999,MISC,DRAFT,Moon,M0002,NULL,1456,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1457,SAMPLE_1457,Sample Product 1457,PX0001457,PX0001457,999,Moon Stars LMS Account,999,BN,DRAFT,Stars,M0001,NULL,1457,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1458,SAMPLE_1458,Sample Product 1458,PX0001458,PX0001458,999,Moon Stars LMS Account,999,BN,DRAFT,Stars,M0002,NULL,1458,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1459,SAMPLE_1459,Sample Product 1459,PX0001459,PX0001459,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,1459,PACK 20,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1460,SAMPLE_1460,Sample Product 1460,PX0001460,PX0001460,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,1460,PACK 20,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1461,SAMPLE_1461,Sample Product 1461,PX0001461,PX0001461,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1461,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1462,SAMPLE_1462,Sample Product 1462,PX0001462,PX0001462,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,1462,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1463,SAMPLE_1463,Sample Product 1463,PX0001463,PX0001463,999,Moon Stars LMS Account,999,BN,DRAFT,Sun,M0003,NULL,1463,SINGLE,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1464,SAMPLE_1464,Sample Product 1464,PX0001464,PX0001464,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,1464,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1465,SAMPLE_1465,Sample Product 1465,PX0001465,PX0001465,999,Moon Stars LMS Account,999,FORM,DRAFT,Moon,M0001,NULL,1465,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1466,SAMPLE_1466,Sample Product 1466,PX0001466,PX0001466,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0002,NULL,1466,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1467,SAMPLE_1467,Sample Product 1467,PX0001467,PX0001467,999,Moon Stars LMS Account,999,BN,DRAFT,Moon,M0001,NULL,1467,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1468,SAMPLE_1468,Sample Product 1468,PX0001468,PX0001468,999,Moon Stars LMS Account,999,BN,DRAFT,Sun,M0001,NULL,1468,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1469,SAMPLE_1469,Sample Product 1469,PX0001469,PX0001469,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1469,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1470,SAMPLE_1470,Sample Product 1470,PX0001470,PX0001470,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1470,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1471,SAMPLE_1471,Sample Product 1471,PX0001471,PX0001471,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1471,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1472,SAMPLE_1472,Sample Product 1472,PX0001472,PX0001472,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0002,NULL,1472,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1473,SAMPLE_1473,Sample Product 1473,PX0001473,PX0001473,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1473,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1474,SAMPLE_1474,Sample Product 1474,PX0001474,PX0001474,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1474,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1475,SAMPLE_1475,Sample Product 1475,PX0001475,PX0001475,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1475,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1476,SAMPLE_1476,Sample Product 1476,PX0001476,PX0001476,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0002,NULL,1476,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1477,SAMPLE_1477,Sample Product 1477,PX0001477,PX0001477,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1477,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1478,SAMPLE_1478,Sample Product 1478,PX0001478,PX0001478,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0002,NULL,1478,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1479,SAMPLE_1479,Sample Product 1479,PX0001479,PX0001479,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1479,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1480,SAMPLE_1480,Sample Product 1480,PX0001480,PX0001480,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1480,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1481,SAMPLE_1481,Sample Product 1481,PX0001481,PX0001481,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1481,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1482,SAMPLE_1482,Sample Product 1482,PX0001482,PX0001482,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1482,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1483,SAMPLE_1483,Sample Product 1483,PX0001483,PX0001483,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0003,NULL,1483,SINGLE,999,ProductOwner4@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1484,SAMPLE_1484,Sample Product 1484,PX0001484,PX0001484,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1484,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager4@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1485,SAMPLE_1485,Sample Product 1485,PX0001485,PX0001485,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1485,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1486,SAMPLE_1486,Sample Product 1486,PX0001486,PX0001486,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0002,NULL,1486,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1487,SAMPLE_1487,Sample Product 1487,PX0001487,PX0001487,999,Moon Stars LMS Account,999,GNPR,DRAFT,Moon,M0001,NULL,1487,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1488,SAMPLE_1488,Sample Product 1488,PX0001488,PX0001488,999,Moon Stars LMS Account,999,GNPR,DRAFT,Sun,M0001,NULL,1488,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1489,SAMPLE_1489,Sample Product 1489,PX0001489,PX0001489,999,Moon Stars LMS Account,999,GNPR,DRAFT,Stars,M0001,NULL,1489,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1490,SAMPLE_1490,Sample Product 1490,PX0001490,PX0001490,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,1490,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1491,SAMPLE_1491,Sample Product 1491,PX0001491,PX0001491,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,1491,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1492,SAMPLE_1492,Sample Product 1492,PX0001492,PX0001492,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0002,NULL,1492,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1493,SAMPLE_1493,Sample Product 1493,PX0001493,PX0001493,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,1493,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1494,SAMPLE_1494,Sample Product 1494,PX0001494,PX0001494,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,1494,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager3@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1495,SAMPLE_1495,Sample Product 1495,PX0001495,PX0001495,999,Moon Stars LMS Account,999,PSTR,DRAFT,Stars,M0001,NULL,1495,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager2@theapsgroup.com,0,Charge on Production
Moon and Stars,1496,SAMPLE_1496,Sample Product 1496,PX0001496,PX0001496,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0002,NULL,1496,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager3@theapsgroup.com,0,Charge on Production
Moon and Stars,1497,SAMPLE_1497,Sample Product 1497,PX0001497,PX0001497,999,Moon Stars LMS Account,999,PSTR,DRAFT,Moon,M0001,NULL,1497,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager4@theapsgroup.com,0,Charge on Production
Moon and Stars,1498,SAMPLE_1498,Sample Product 1498,PX0001498,PX0001498,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0002,NULL,1498,SINGLE,999,ProductOwner3@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1499,SAMPLE_1499,Sample Product 1499,PX0001499,PX0001499,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,1499,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager2@theapsgroup.com,0.2,Charge on Production
Moon and Stars,1500,SAMPLE_1500,Sample Product 1500,PX0001500,PX0001500,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,1500,SINGLE,999,ProductOwner1@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
Moon and Stars,1501,SAMPLE_1501,Sample Product 1501,PX0001501,PX0001501,999,Moon Stars LMS Account,999,PSTR,DRAFT,Sun,M0001,NULL,1501,SINGLE,999,ProductOwner2@MoonStars.co.uk,ProductManager1@theapsgroup.com,0,Charge on Production
